"firmhash","firm","url","ranking","industry","sector","reputation_score","include","ranklabel"
57292320,"Knight-Swift Transportation Holdings","https://knight-swift.com",560,"Trucking, Truck Leasing","Transportation","",True,"501-1000"
85337194,"Chewy","https://www.chewy.com",559,"Internet Services and Retailing","Retailing","",True,"501-1000"
29386176,"CME Group","https://www.cmegroup.com",558,"Securities","","",False,"501-1000"
85783133,"Yellow","https://www.yrcw.com",557,"Trucking, Truck Leasing","Transportation","",True,"501-1000"
71688314,"Cornerstone Building Brands","https://www.cornerstonebuildingbrands.com",556,"Building Materials, Glass","Materials","",False,"501-1000"
62251428,"Camping World Holdings","https://www.campingworld.com",555,"Automotive Retailing, Services","Retailing","",True,"501-1000"
28031270,"Hanover Insurance Group","https://www.hanover.com",554,"Insurance: Property and Casualty (Stock)","","",False,"501-1000"
16115187,"Global Payments","https://www.globalpaymentsinc.com",553,"Financial Data Services","Business Services","",True,"501-1000"
2198027,"TreeHouse Foods","https://www.treehousefoods.com",552,"Food Consumer Products","Food, Beverages & Tobacco","",False,"501-1000"
88535379,"Vulcan Materials","https://www.vulcanmaterials.com",551,"Building Materials, Glass","Materials","",False,"501-1000"
44287733,"Electronic Arts","https://www.ea.com",550,"Entertainment","Media","6.53",True,"501-1000"
41605654,"CACI International","https://www.caci.com",549,"Information Technology Services","Technology","5.84",True,"501-1000"
25147285,"Resideo Technologies","https://www.resideo.com",548,"Building Materials, Glass","Materials","",False,"501-1000"
43757951,"Alexion Pharmaceuticals","https://www.alexion.com",547,"Pharmaceuticals","Health Care","",True,"501-1000"
48543033,"Hyatt Hotels","https://www.hyatt.com",546,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure","7.04",False,"501-1000"
82077804,"Kemper","https://www.kemper.com",545,"Insurance: Property & Casualty","Financials","",True,"501-1000"
80876548,"Michaels","https://www.michaels.com",544,"Specialty Retailers: Other","Retailing","",True,"501-1000"
9242349,"Windstream Holdings","https://www.windstream.com",543,"Telecommunications","Telecommunications","",True,"501-1000"
52958981,"Welltower","https://www.welltower.com",542,"Real estate","Financials","",True,"501-1000"
11817849,"ADT","https://www.adt.com",541,"Diversified Outsourcing Services","Business Services","",True,"501-1000"
77293488,"International Flavors & Fragrances","https://www.iff.com",540,"Chemicals","Chemicals","",False,"501-1000"
90866176,"Evergy","https://www.evergyinc.com",539,"Utilities: Gas and Electric","Energy","",True,"501-1000"
32189345,"Ametek","https://www.ametek.com",538,"Scientific,Photographic and Control Equipment","Technology","",True,"501-1000"
94281801,"Agilent Technologies","https://www.agilent.com",537,"Scientific,Photographic and Control Equipment","Technology","",True,"501-1000"
85029053,"Telephone & Data Systems","https://www.tdsinc.com",536,"Telecommunications","Telecommunications","",True,"501-1000"
84667469,"National General Holdings","https://www.nationalgeneral.com",535,"Insurance: Property and Casualty (Stock)","Financials","",True,"501-1000"
2128691,"Marathon Oil","https://www.marathonoil.com",534,"Mining, Crude-Oil Production","Energy","",True,"501-1000"
53720454,"NiSource","https://www.nisource.com",533,"Utilities: Gas and Electric","Energy","",True,"501-1000"
93294514,"Domtar","https://www.domtar.com",532,"Forest and Paper Products","Materials","",False,"501-1000"
22029662,"Skechers U.S.A.","https://www.skx.com",531,"Apparel","Apparel","",False,"501-1000"
9078531,"Xylem","https://www.xylem.com",530,"Industrial Machinery","Industrials","",True,"501-1000"
42257719,"Under Armour","https://www.uabiz.com",529,"Apparel","Apparel","",False,"501-1000"
22954459,"Western Union","https://www.westernunion.com",528,"Financial Data Services","Business Services","",True,"501-1000"
24856481,"Penn National Gaming","https://www.pngaming.com",527,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure","",False,"501-1000"
35110108,"Big Lots","https://www.biglots.com",526,"Specialty Retailers: Other","Retailing","",True,"501-1000"
48755295,"Fastenal","https://www.fastenal.com",525,"Wholesalers: Diversified","Wholesalers","6.80",False,"501-1000"
8781061,"MDU Resources Group","https://www.mdu.com",524,"Energy","Energy","",True,"501-1000"
80832225,"McCormick","https://www.mccormickcorporation.com",523,"Food Consumer Products","Food, Beverages & Tobacco","",False,"501-1000"
82073850,"Microchip Technology","https://www.microchip.com",522,"Semiconductors","Technology","",True,"501-1000"
1626468,"Kelly Services","https://www.kellyservices.com",521,"Temporary Help","Business Services","",True,"501-1000"
61065401,"Jefferies Financial Group","https://www.jefferies.com",520,"Diversified Financials","Financials","",True,"501-1000"
71260716,"Harley-Davidson","https://www.harley-davidson.com",519,"Transportation Equipment","Transportation","",True,"501-1000"
77555312,"Roper Technologies","https://www.ropertech.com",518,"Scientific,Photographic and Control Equipment","Technology","",True,"501-1000"
20664810,"Sonoco Products","https://www.sonoco.com",517,"Packaging, Containers","Materials","7.11",False,"501-1000"
97051139,"Par Pacific Holdings","https://www.parpacific.com",516,"Petroleum Refining","Energy","",True,"501-1000"
87672340,"Select Medical Holdings","https://www.selectmedicalholdings.com",515,"Health Care: Medical Facilities","Health Care","",True,"501-1000"
40853310,"Host Hotels & Resorts","https://www.hosthotels.com",514,"Real estate","Financials","6.55",True,"501-1000"
31978371,"TransDigm Group","https://www.transdigm.com",513,"Aerospace & Defense","Aerospace & Defense","",False,"501-1000"
99533148,"ON Semiconductor","https://www.onsemi.com",512,"Semiconductors and Other Electronic Components","Technology","",True,"501-1000"
93443733,"Chemours","https://www.chemours.com",511,"Chemicals","Chemicals","",False,"501-1000"
55701611,"Navient","https://www.navient.com",510,"Diversified Financials","Financials","",True,"501-1000"
6674526,"Equinix","https://www.equinix.com",509,"Real Estate","Financials","",True,"501-1000"
2828428,"RPM International","https://www.rpminc.com",508,"Chemicals","Chemicals","",False,"501-1000"
13762124,"Patterson","https://www.pattersoncompanies.com",507,"Wholesalers: Health Care","Health Care","",True,"501-1000"
51720213,"Chipotle Mexican Grill","https://www.chipotle.com",506,"Food Services","Hotels, Restaurants & Leisure","6.29",False,"501-1000"
42518917,"Yum Brands","https://www.yum.com",505,"Food Services","Hotels, Restaurants & Leisure","6.27",False,"501-1000"
3572700,"T. Rowe Price","https://www.troweprice.com",504,"Securities and Asset Management","Financials","5.99",True,"501-1000"
8153275,"LPL Financial Holdings","https://www.lpl.com",503,"Securities","Financials","",True,"501-1000"
63113171,"Sprouts Farmers Market","https://www.sprouts.com",502,"Food and Drugstores","Food & Drug Stores","6.78",False,"501-1000"
38887775,"KBR","https://www.kbr.com",501,"Engineering, Construction","Engineering & Construction","",False,"501-1000"
56304798,"Huntington Bancshares","https://www.huntington.com",500,"Commercial Banks","Financials","",True,"301-500"
70508264,"Post Holdings","https://www.postholdings.com",499,"Food Consumer Products","Food, Beverages & Tobacco","",False,"301-500"
59882969,"Cerner","https://www.cerner.com",498,"Health Care: Pharmacy and Other Services","Health Care","6.50",True,"301-500"
15738094,"Simon Property Group","https://www.simon.com",497,"Real Estate","Financials","6.48",True,"301-500"
1928129,"Crown Castle International","https://www.crowncastle.com",496,"Real estate","Financials","",True,"301-500"
97385556,"Levi Strauss","https://www.levistrauss.com",495,"Apparel","Apparel","",False,"301-500"
37755086,"Fortune Brands Home & Security","https://www.fbhs.com",494,"Home Equipment, Furnishings","Household Products","6.48",True,"301-500"
23769606,"Franklin Resources","https://www.franklinresources.com",493,"Securities","Financials","",True,"301-500"
41349494,"Rush Enterprises","https://www.rushenterprises.com",492,"Automotive Retailing, Services","Retailing","",True,"301-500"
70582244,"Commercial Metals","https://www.cmc.com",491,"Metals","Materials","",False,"301-500"
57407823,"Realogy Holdings","https://www.realogy.com",490,"Real estate","Financials","",True,"301-500"
38542228,"Williams-Sonoma","https://www.williams-sonomainc.com",489,"Specialty Retailers: Other","Retailing","",True,"301-500"
87392570,"Ameren","https://www.ameren.com",488,"Utilities: Gas and Electric","Energy","",True,"301-500"
86022172,"Analog Devices","https://www.analog.com",487,"Semiconductors and Other Electronic Components","Technology","",True,"301-500"
86457752,"TD Ameritrade Holding","https://www.amtd.com",486,"Securities","Financials","",True,"301-500"
82170737,"Tapestry","https://www.tapestry.com",485,"Apparel","Apparel","",False,"301-500"
32642760,"Avantor","https://www.avantorsciences.com",484,"Scientific,Photographic and Control Equipment","Technology","",True,"301-500"
16883829,"EnLink Midstream","https://www.enlink.com",483,"Pipelines","Energy","",True,"301-500"
92978594,"Robert Half International","https://www.roberthalf.com",482,"Diversified Outsourcing Services","Business Services","5.63",True,"301-500"
37649500,"Olin","https://www.olin.com",481,"Chemicals","Chemicals","",False,"301-500"
70335522,"TravelCenters of America","https://www.ta-petro.com",480,"Specialty Retailers: Other","Retailing","",True,"301-500"
73753336,"NetApp","https://www.netapp.com",478,"Computers, Office Equipment","Technology","",True,"301-500"
10751354,"Graphic Packaging Holding","https://www.graphicpkg.com",477,"Packaging, Containers","Materials","6.03",False,"301-500"
95043862,"First American Financial","https://www.firstam.com",476,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
27450607,"Ingredion","https://www.ingredion.com",475,"Food Production","Food, Beverages & Tobacco","5.87",False,"301-500"
93536741,"Clorox","https://www.thecloroxcompany.com",474,"Household and Personal Products","Household Products","",True,"301-500"
30679506,"Ascena Retail Group","https://www.ascenaretail.com",473,"Specialty Retailers: Apparel","Retailing","",True,"301-500"
39086297,"Zoetis","https://www.zoetis.com",472,"Pharmaceuticals","Health Care","",True,"301-500"
25225106,"R.R. Donnelley & Sons","https://www.rrd.com",471,"Publishing, Printing","Media","",True,"301-500"
44862809,"Celanese","https://www.celanese.com",470,"Chemicals","Chemicals","",False,"301-500"
71221791,"Ralph Lauren","https://www.ralphlauren.com",469,"Apparel","Apparel","",False,"301-500"
19603604,"Dillard’s","https://www.dillards.com",468,"General Merchandisers","Retailing","",True,"301-500"
95856329,"AK Steel Holding","https://www.aksteel.com",467,"Metals","Materials","",False,"301-500"
68918159,"Science Applications International","https://www.saic.com",466,"Information Technology Services","Technology","",True,"301-500"
236748,"Apache","https://www.apachecorp.com",465,"Mining, Crude-Oil Production","Energy","6.14",True,"301-500"
4298841,"GameStop","https://www.gamestop.com",464,"Specialty Retailers: Other","Retailing","",True,"301-500"
59605839,"Activision Blizzard","https://www.activisionblizzard.com",463,"Entertainment","Media","6.42",True,"301-500"
46714817,"ABM Industries","https://www.abm.com",462,"Diversified Outsourcing Services","Business Services","",True,"301-500"
47021065,"Hess","https://www.hess.com",461,"Mining, Crude-Oil Production","Energy","",True,"301-500"
45009303,"American Axle & Manufacturing","https://www.aam.com",460,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"301-500"
50473050,"Intercontinental Exchange","https://www.intercontinentalexchange.com",459,"Capital Markets","Financials","",True,"301-500"
16820596,"Weyerhaeuser","https://www.weyerhaeuser.com",457,"Forest and Paper Products","Financials","",True,"301-500"
18496991,"Alliance Data Systems","https://www.alliancedata.com",456,"Financial Data Services","Business Services","",True,"301-500"
76463498,"Securian Financial Group","https://www.securian.com",455,"Insurance: Life, Health (stock)","Financials","",True,"301-500"
63974770,"Wynn Resorts","https://www.wynnresorts.com",454,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure","6.04",False,"301-500"
16500824,"O-I Glass","https://www.o-i.com",453,"Packaging, Containers","Materials","",False,"301-500"
97001196,"Rockwell Automation","https://www.rockwellautomation.com",452,"Electronics, Electrical Equip.","Industrials","",True,"301-500"
43976777,"S&P Global","https://www.spglobal.com",451,"Financial Data Services","Business Services","6.66",True,"301-500"
28480392,"Booz Allen Hamilton Holding","https://www.boozallen.com",450,"Information Technology Services","Technology","6.63",True,"301-500"
80389920,"Ovintiv","https://www.ovintiv.com",449,"Mining, Crude-Oil Production","Energy","",True,"301-500"
92525567,"Advanced Micro Devices (AMD)","https://www.amd.com",448,"Semiconductors","Technology","6.87",True,"301-500"
6821703,"FM Global","https://www.fmglobal.com",447,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
12311658,"Regions Financial","https://www.regions.com",446,"Commercial Banks","Financials","",True,"301-500"
81900002,"Intuit","https://www.intuit.com",445,"Computer Software","Technology","6.57",True,"301-500"
97596943,"Seaboard","https://www.seaboardcorp.com",444,"Food Production","Food, Beverages & Tobacco","",False,"301-500"
63401745,"CMS Energy","https://www.cmsenergy.com",443,"Utilities: Gas and Electric","Energy","",True,"301-500"
85165490,"Polaris","https://www.polaris.com",442,"Trucking, Transportation, Logistics","Transportation","",True,"301-500"
36763822,"Cintas","https://www.cintas.com",441,"Diversified Outsourcing Services","Business Services","5.68",True,"301-500"
36469379,"Northern Trust","https://www.northerntrust.com",440,"Superregional Banks","Financials","6.98",True,"301-500"
63652032,"NCR","https://www.ncr.com",439,"Computers, Office Equipment","Technology","",True,"301-500"
53460348,"M&T Bank","https://www.mtb.com",438,"Superregional Banks","Financials","",True,"301-500"
54824686,"Packaging Corp. of America","https://www.packagingcorp.com",437,"Packaging, Containers","Materials","6.32",False,"301-500"
53584005,"Hanesbrands","https://www.hanes.com",436,"Apparel","Apparel","",False,"301-500"
96831191,"Avery Dennison","https://www.averydennison.com",435,"Packaging, Containers","Materials","",False,"301-500"
25602068,"Beacon Roofing Supply","https://www.becn.com",434,"Wholesalers: Diversified","Wholesalers","",False,"301-500"
33354107,"Dover","https://www.dovercorporation.com",433,"Industrial Machinery","Industrials","",True,"301-500"
79482678,"Magellan Health","https://www.magellanhealth.com",432,"Health Care: Insurance and Managed Care","Health Care","",True,"301-500"
56484020,"Owens Corning","https://www.owenscorning.com",431,"Building Materials, Glass","Materials","",False,"301-500"
75356373,"MasTec","https://www.mastec.com",430,"Engineering, Construction","Engineering & Construction","5.50",False,"301-500"
26586257,"Arthur J. Gallagher","https://www.ajg.com",429,"Diversified Financials","Financials","",True,"301-500"
16970488,"Asbury Automotive Group","https://www.asburyauto.com",428,"Automotive Retailing, Services","Retailing","",True,"301-500"
77116821,"Old Republic International","https://www.oldrepublic.com",427,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
63976179,"Toll Brothers","https://www.tollbrothers.com",426,"Homebuilders","Engineering & Construction","6.59",False,"301-500"
84451988,"Builders FirstSource","https://www.bldr.com",425,"Building Materials, Glass","Materials","",False,"301-500"
65254185,"Burlington Stores","https://www.burlingtoninvestors.com",424,"Specialty Retailers: Apparel","Retailing","",True,"301-500"
63676935,"UGI","https://www.ugicorp.com",423,"Energy","Energy","",True,"301-500"
32885958,"Fortive","https://www.fortive.com",422,"Industrial Machinery","Industrials","5.86",True,"301-500"
5915100,"Dean Foods","https://www.deanfoods.com",421,"Food Consumer Products","Food, Beverages & Tobacco","",False,"301-500"
89896126,"Blackstone Group","https://www.blackstone.com",420,"Diversified Financials","Financials","",True,"301-500"
12169399,"Devon Energy","https://www.devonenergy.com",419,"Mining, Crude-Oil Production","Energy","",True,"301-500"
95733289,"Ulta Beauty","https://www.ulta.com",418,"Specialty Retailers: Other","Retailing","",True,"301-500"
52579036,"NVR","https://www.nvrinc.com",417,"Homebuilders","Engineering & Construction","",False,"301-500"
15031200,"WEC Energy Group","https://www.wecenergygroup.com",416,"Utilities: Gas and Electric","Energy","",True,"301-500"
82832251,"Graybar Electric","https://www.graybar.com",415,"Wholesalers: Diversified","Wholesalers","6.83",False,"301-500"
87575473,"American Tower","https://www.americantower.com",414,"Real Estate","Financials","6.21",True,"301-500"
53447891,"DCP Midstream","https://www.dcpmidstream.com",413,"Pipelines","Energy","",True,"301-500"
90867754,"Veritiv","https://www.veritivcorp.com",412,"Wholesalers: Diversified","Wholesalers","",False,"301-500"
40830605,"KeyCorp","https://www.key.com",411,"Commercial Banks","Financials","",True,"301-500"
78132452,"Quest Diagnostics","https://www.questdiagnostics.com",410,"Health Care: Pharmacy and Other Services","Health Care","6.58",True,"301-500"
24479605,"Insight Enterprises","https://www.insight.com",409,"Information Technology Services","Technology","",True,"301-500"
58625292,"PPL","https://www.pplweb.com",408,"Utilities: Gas and Electric","Energy","",True,"301-500"
96874485,"J.M. Smucker","https://www.jmsmucker.com",407,"Food Consumer Products","Food, Beverages & Tobacco","",False,"301-500"
21721252,"Spirit AeroSystems Holdings","https://www.spiritaero.com",406,"Aerospace & Defense","Aerospace & Defense","",False,"301-500"
62628136,"Regeneron Pharmaceuticals","https://www.regeneron.com",405,"Pharmaceuticals","Health Care","",True,"301-500"
33599320,"Thor Industries","https://www.thorindustries.com",404,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"301-500"
58511130,"Motorola Solutions","https://www.motorolasolutions.com",403,"Network and Other Communications Equipment","Technology","6.28",True,"301-500"
78510468,"W.R. Berkley","https://www.berkley.com",402,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
68806025,"Western & Southern Financial Group","https://www.westernsouthern.com",401,"Insurance: Life, Health (Mutual)","Financials","",True,"301-500"
3354573,"Cincinnati Financial","https://www.cinfin.com",400,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
40198043,"Zimmer Biomet Holdings","https://www.zimmerbiomet.com",399,"Medical Products and Equipment","Health Care","",True,"301-500"
19789607,"Hershey","https://www.thehersheycompany.com",398,"Food Consumer Products","Food, Beverages & Tobacco","",False,"301-500"
41610834,"Foot Locker","https://www.footlocker-inc.com",397,"Specialty Retailers: Apparel","Retailing","",True,"301-500"
74239827,"Raymond James Financial","https://www.raymondjames.com",396,"Securities and Asset Management","Financials","6.35",True,"301-500"
51485139,"Citizens Financial Group","https://www.citizensbank.com",395,"Commercial Banks","Financials","",True,"301-500"
45301718,"JetBlue Airways","https://www.jetblue.com",394,"Airlines","Transportation","",True,"301-500"
66722796,"Frontier Communications","https://www.frontier.com",393,"Telecommunications","Telecommunications","",True,"301-500"
98482073,"Constellation Brands","https://www.cbrands.com",392,"Beverages","Food, Beverages & Tobacco","",False,"301-500"
68194135,"Westlake Chemical","https://www.westlake.com",391,"Chemicals","Chemicals","",False,"301-500"
52141594,"Andersons","https://www.andersonsinc.com",390,"Food Production","Food, Beverages & Tobacco","",False,"301-500"
89999379,"Expeditors Intl. of Washington","https://www.expeditors.com",389,"Transportation and Logistics","Transportation","",True,"301-500"
71422243,"Westinghouse Air Brake","https://www.wabteccorp.com",388,"Industrial Machinery","Industrials","",True,"301-500"
37031491,"Williams","https://www.williams.com",387,"Pipelines","Energy","",True,"301-500"
34266830,"Amphenol","https://www.amphenol.com",386,"Network and Other Communications Equipment","Technology","",True,"301-500"
81880697,"Sanmina","https://www.sanmina.com",385,"Semiconductors and Other Electronic Components","Technology","",True,"301-500"
19848280,"Masco","https://www.masco.com",384,"Home Equipment, Furnishings","Household Products","",True,"301-500"
26129213,"American Financial Group","https://www.afginc.com",383,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
48526305,"Huntsman","https://www.huntsman.com",382,"Chemicals","Chemicals","",False,"301-500"
75107529,"CommScope Holding","https://www.commscope.com",381,"Network and Other Communications Equipment","Technology","",True,"301-500"
36089755,"Tractor Supply","https://www.tractorsupply.com",380,"Specialty Retailers: Other","Retailing","",True,"301-500"
69942192,"WESCO International","https://www.wesco.com",379,"Wholesalers: Diversified","Wholesalers","5.67",False,"301-500"
66773769,"Casey’s General Stores","https://www.caseys.com",378,"Specialty Retailers: Other","Retailing","",True,"301-500"
48540523,"Oshkosh","https://www.oshkoshcorp.com",377,"Construction and Farm Machinery","Industrials","",True,"301-500"
99466245,"Erie Insurance Group","https://www.erieinsurance.com",376,"Insurance: Property and Casualty (Mutual)","Financials","",True,"301-500"
489555,"Fidelity National Financial","https://www.fnf.com",375,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
10215684,"NOV","https://www.nov.com",374,"Oil and Gas Equipment, Services","Energy","",True,"301-500"
33912053,"Chesapeake Energy","https://www.chk.com",373,"Mining, Crude-Oil Production","Energy","",True,"301-500"
96587863,"Darden Restaurants","https://www.darden.com",372,"Food Services","Hotels, Restaurants & Leisure","",False,"301-500"
11361241,"Eversource Energy","https://www.eversource.com",371,"Utilities: Gas and Electric","Energy","",True,"301-500"
3367782,"SpartanNash","https://www.spartannash.com",370,"Wholesalers: Food and Grocery","Wholesalers","",False,"301-500"
63211912,"Autoliv","https://www.autoliv.com",369,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"301-500"
80425583,"Thrivent Financial for Lutherans","https://www.thrivent.com",368,"Insurance: Life, Health (Mutual)","Financials","",True,"301-500"
94510628,"Dana","https://www.dana.com",367,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"301-500"
14591254,"Coty","https://www.coty.com",366,"Household and Personal Products","Household Products","",True,"301-500"
25598202,"Targa Resources","https://www.targaresources.com",365,"Pipelines","Energy","",True,"301-500"
79294209,"Genworth Financial","https://www.genworth.com",364,"Insurance: Life, Health (stock)","Financials","",True,"301-500"
84644694,"Caesars Holdings","https://www.caesars.com",363,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure","",False,"301-500"
69598745,"Dick’s Sporting Goods","https://www.dickssportinggoods.com",362,"Specialty Retailers: Other","Retailing","",True,"301-500"
69743621,"Yum China Holdings","https://ir.yumchina.com",361,"Food Services","Hotels, Restaurants & Leisure","",False,"301-500"
53760727,"Alaska Air Group","https://www.alaskaair.com",360,"Airlines","Transportation","",True,"301-500"
27875924,"Anixter International","https://www.anixter.com",359,"Wholesalers: Electronics and Office Equipment","Wholesalers","",False,"301-500"
51661564,"Berry Global Group","https://www.berryglobal.com",358,"Packaging, Containers","Materials","",False,"301-500"
54480959,"Huntington Ingalls Industries","https://www.huntingtoningalls.com",357,"Aerospace & Defense","Aerospace & Defense","",False,"301-500"
97051208,"Mosaic","https://www.mosaicco.com",356,"Chemicals","Chemicals","",False,"301-500"
80056917,"Air Products & Chemicals","https://www.airproducts.com",355,"Chemicals","Chemicals","",False,"301-500"
77729631,"Ryder System","https://www.ryder.com",354,"Trucking, Transportation, Logistics","Transportation","6.52",True,"301-500"
94208852,"Voya Financial","https://www.voya.com",353,"Diversified Financials","Financials","6.09",True,"301-500"
31985907,"Icahn Enterprises","https://www.ielp.com",352,"Diversified Financials","Financials","",True,"301-500"
42542357,"Alleghany","https://www.alleghany.com",351,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
31187373,"AGCO","https://www.agcocorp.com",350,"Construction and Farm Machinery","Industrials","",True,"301-500"
69926170,"KKR","https://www.kkr.com",349,"Securities","Financials","",True,"301-500"
84510021,"Wayfair","https://www.wayfair.com",348,"Internet Services and Retailing","Retailing","6.73",True,"301-500"
16842092,"Xerox Holdings","https://www.xerox.com",347,"Computers, Office Equipment","Technology","",True,"301-500"
92983493,"J.B. Hunt Transport Services","https://www.jbhunt.com",346,"Trucking, Truck Leasing","Transportation","6.04",True,"301-500"
7798835,"Avis Budget Group","https://www.avisbudgetgroup.com",345,"Automotive Retailing, Services","Retailing","",True,"301-500"
45334775,"EMCOR Group","https://www.emcorgroup.com",344,"Engineering, Construction","Engineering & Construction","",False,"301-500"
32382052,"Eastman Chemical","https://www.eastman.com",343,"Chemicals","Chemicals","",False,"301-500"
52203095,"Delek US Holdings","https://www.delekus.com",342,"Petroleum Refining","Energy","",True,"301-500"
87765945,"Pioneer Natural Resources","https://www.pxd.com",341,"Mining, Crude-Oil Production","Energy","5.83",True,"301-500"
82959595,"United Rentals","https://www.unitedrentals.com",340,"Equipment Leasing","Business Services","",True,"301-500"
51274186,"Univar Solutions","https://www.univarsolutions.com",339,"Wholesalers: Diversified","Wholesalers","",False,"301-500"
96357351,"Hilton Worldwide Holdings","https://www.hilton.com",338,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure","7.16",False,"301-500"
82713539,"Hormel Foods","https://www.hormelfoods.com",337,"Food Consumer Products","Food, Beverages & Tobacco","",False,"301-500"
29389813,"Jones Financial (Edward Jones)","https://www.edwardjones.com/index.html",336,"Securities and Asset Management","Financials","5.97",True,"301-500"
34627030,"Markel","https://www.markelcorp.com",335,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
9127042,"Conagra Brands","https://www.conagrabrands.com",334,"Food Consumer Products","Food, Beverages & Tobacco","",False,"301-500"
5545513,"Equitable Holdings","https://www.equitableholdings.com",333,"Insurance: Life, Health (stock)","Financials","",True,"301-500"
73707753,"Owens & Minor","https://www.owens-minor.com",332,"Wholesalers: Health Care","Health Care","",True,"301-500"
15561662,"Lam Research","https://www.lamresearch.com",331,"Semiconductors","Technology","6.70",True,"301-500"
49551829,"Advance Auto Parts","https://www.advanceautoparts.com",330,"Specialty Retailers: Other","Retailing","",True,"301-500"
26800062,"Cheniere Energy","https://www.cheniere.com",329,"Energy","Energy","",True,"301-500"
53861642,"Newmont","https://www.newmont.com",328,"Mining, Crude-Oil Production","Energy","7.13",True,"301-500"
42913677,"Altice USA","https://www.alticeusa.com",327,"Telecommunications","Telecommunications","",True,"301-500"
12449554,"Hertz Global Holdings","https://www.hertz.com",326,"Automotive Retailing, Services","Retailing","",True,"301-500"
20903335,"Fifth Third Bancorp","https://www.53.com",325,"Commercial Banks","Financials","",True,"301-500"
65052018,"NRG Energy","https://www.nrg.com",324,"Energy","Energy","",True,"301-500"
26200401,"PVH","https://www.pvh.com",322,"Apparel","Apparel","",False,"301-500"
15780010,"Mohawk Industries","https://www.mohawkind.com",321,"Home Equipment, Furnishings","Household Products","",True,"301-500"
68063241,"Auto-Owners Insurance","https://www.auto-owners.com",320,"Insurance: Property and Casualty (Mutual)","Financials","",True,"301-500"
64521382,"Calpine","https://www.calpine.com",319,"Energy","Energy","",True,"301-500"
92768761,"News Corp.","https://www.newscorp.com",318,"Publishing, Printing","Media","",True,"301-500"
36648018,"Public Service Enterprise Group","https://www.pseg.com",317,"Utilities: Gas and Electric","Energy","",True,"301-500"
72588658,"Newell Brands","https://www.newellbrands.com",316,"Home Equipment, Furnishings","Household Products","",True,"301-500"
39321750,"Assurant","https://www.assurant.com",315,"Insurance: Property and Casualty (Stock)","Financials","",True,"301-500"
34480755,"O’Reilly Automotive","https://www.oreillyauto.com",314,"Specialty Retailers: Other","Retailing","",True,"301-500"
91120469,"Oneok","https://www.oneok.com",313,"Pipelines","Energy","",True,"301-500"
54470719,"BorgWarner","https://www.borgwarner.com",312,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"301-500"
31030789,"Fiserv","https://www.fiserv.com",311,"Financial Data Services","Business Services","6.70",True,"301-500"
9684748,"AES","https://www.aes.com",310,"Utilities: Gas and Electric","Energy","",True,"301-500"
17681473,"PulteGroup","https://www.pultegroup.com",309,"Homebuilders","Engineering & Construction","6.08",False,"301-500"
51265684,"Interpublic Group","https://www.interpublic.com",308,"Advertising, marketing","Business Services","",True,"301-500"
34511121,"Peter Kiewit Sons’","https://www.kiewit.com",307,"Engineering, Construction","Engineering & Construction","",False,"301-500"
75178419,"Liberty Media","https://www.libertymedia.com",306,"Entertainment","Media","6.06",True,"301-500"
89644464,"Republic Services","https://www.republicservices.com",305,"Diversified Outsourcing Services","Business Services","",True,"301-500"
21406197,"Henry Schein","https://www.henryschein.com",304,"Wholesalers: Health Care","Health Care","7.64",True,"301-500"
40644590,"Fidelity National Information Services","https://www.fisglobal.com",303,"Financial Data Services","Business Services","",True,"301-500"
49514850,"Alcoa","https://www.alcoa.com",302,"Metals","Materials","6.04",False,"301-500"
63152784,"Sonic Automotive","https://www.sonicautomotive.com",301,"Automotive Retailing, Services","Retailing","",True,"301-500"
15927840,"Mutual of Omaha Insurance","https://www.mutualofomaha.com",300,"Insurance: Life, Health (stock)","Financials","",True,"201-300"
87601914,"Steel Dynamics","https://www.steeldynamics.com",299,"Metals","Materials","5.86",False,"201-300"
2793073,"Molson Coors Beverage","https://www.molsoncoors.com",298,"Beverages","Food, Beverages & Tobacco","",False,"201-300"
69573240,"ODP","https://www.officedepot.com",297,"Specialty Retailers: Other","Retailing","",True,"201-300"
61421604,"Boston Scientific","https://www.bostonscientific.com",296,"Medical Products and Equipment","Health Care","6.52",True,"201-300"
